COMMENT_ID;AUTHOR;DATE;CONTENT;CLASS
z13csdop4venytrru04cf11q1wmbdvkrfpo0k;ii Trollercopter;19/01/2014 17:25; Hey everyone!! I have just started my first YT channel i would be grateful  if some of you peoples could check out my first clip in BF4! and give me  some advice on how my video was and how i could improve it. ALSO be sure to  go check out the about to see what Im all about. Thanks for your time :) .  and to haters... You Hate, I WIN?;1
z13ce52jzwfitrkup23din4ojputijen3;Eugene Kalinin;19/01/2014 19:21;The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin?;1
z13phfyxhovav1hl122bf5iidumufzbel;Cody Tolleson;20/01/2014 2:50;YouTube/codytolleson for awesome videos I'll subscribe back ?;1
z13xytyybsypw34yv04cc33xkke1grugh2w;cake cat;20/01/2014 4:45;if you like roblox minecraft world of warcraft gta5 mario suscribe to my  channel?;1
z13vsbcjwrybe3hsf23sgvnxfr3zxnion04;World327RS;20/01/2014 6:16;SUBSCRIBE TO ME AND I'LL SUBSCRIBE TO YOU! (Must like - cZFcxsn0jnQ) ?;1
z12jvnua2tifirkvk23cfjtpxwmgxfch004;Didier Drogba;20/01/2014 6:57;http://www.twitch.tv/jaroadc come follow and watch my stream!?;1
z13stv3brxe1snv2i225fnvganneudej004;MFkin PRXPHETZ;20/01/2014 9:08;if you like raw talent, raw lyrics, straight real hip hop Everyone check my newest sound  Dizzy X - Got the Juice (Prod by. Drugs the Model Citizen)   COMMENT TELL ME WHAT YOU THINK  DONT BE LAZY!!!!  - 1/7 Prophetz?;1
z12ktfsarrv0wdj3p22ifbxz3zn2fthhw04;Dave X;20/01/2014 10:12;....subscribe......  ......to my........  .....channel.......?;1
z121znjjloycwtjf2233dfo5esfggn3lj;crestpee;20/01/2014 13:03;now its 1,884,034,783 views! pls. comment the view count the next hour :P?;0
z125zbmwryjwxzx4504cfjzwbtztuvkif3c;Leonardo Baptista;20/01/2014 15:10;http://www.avaaz.org/po/petition/Youtube_Corporation_Fox_Broadcasting_Company_Anular_os_strikes_no_Canal_Nostalgia/?cXPZpgb ?;1
z12stpyqaonsercxw04cjbr4dlnrxd34soo0k;Phuc Ly;20/01/2014 15:27;go here to check the views :3?;0
z13nvr2xayrwffsio04cj3zwyuf3vb1imdg;Milan George;20/01/2014 16:15;thumbs up if u checked this video to see hw views it got?;0
z13uzhdomzvbffvwa04cgplq2zewfz2hm2k;Kirsty Brown;20/01/2014 16:41;Plz subscribe to my channel and I will subscribe back xx?;1
z13ucxa51rnftvu2j22if5oihq2qipjlp;Kochos;20/01/2014 17:08;i check back often to help reach 2x10^9 views and I avoid watching Baby?;0
z120grixiomvyvbga04cfl24csz5jf4zzuc0k;eSkiip;20/01/2014 17:22;This video will get to 2 billion just because of people checking if it has  hit 2 billion yet.?;0
z13gevgohyzktbztz22mcrcpntfxvpvan04;Wumrogue lite;20/01/2014 17:29;https://www.facebook.com/pages/Brew-Crew-2014/134470083389909 Like this  facebook-page! Chance to win an Iphone 5S!?;1
z12gy5tb2kase1nix04cipry3mf1wh5grko0k;Ruddy Tapia;20/01/2014 17:58;get GWAR to play 2015 superbowl  http://www.change.org/petitions/the-national-football-league-allow-gwar-to-perform-the-2015-super-bowl-halftime-show#share ?;1
z13hxl3yoqmlvdlnu23atlqgsoyevlsse;Artsi;20/01/2014 18:52;Pls follow this channel!! http://www.twitch.tv/sevadus?;1
z12gv5qoconqsbe0h221wljgmwe4v1nmu;ProsGamerOnly;20/01/2014 20:00;hi guys check my youtube channel?;1
z13eepr4dyjet34pt04cgr1rctvwsvqwqso0k;JP Jochem;20/01/2014 20:23;Subscribe and like to me for more how to videos on minecraft!?;1
z121st5w5k3ui1veg22zirn4gkr5tby2v;Jdidk Loma;20/01/2014 20:35;http://tankionline.com#friend=cd92db3f4 great game check it out!?;1
z13osnp4hnzry1o15224yfzbotr0epxqk04;BaconBro HD;20/01/2014 21:11;Subscribe ME!?;1
z12rgllzmwnfuba4h04ch3njgy2fg3ryerg0k;Eanna Cusack;20/01/2014 22:20;Im just to check how much views it has?;0
z12rc1ebfvrmufz5w04ccl2pmt3ih5dymq40k;fastestghost;21/01/2014 2:09;The first comment is chuck norrus ovbiously :D?;0
z13mcpkzpoz1hj3o304cfd3oouf2tj1rnk40k;StuntmanGaming;21/01/2014 2:29;Behold the most viewed youtube video in the history of ever?;0
z121cnnzhsybzjkt122nsviacsekvvt1r;Master Chief;21/01/2014 3:16;when is this gonna hit 2 billion??;0
z125gx4g5wemgtyvr23ryvlrbxjvwl2mi;David Bell;21/01/2014 3:18;the most viewed youtube video of all time??;0
z12lzbu4iymmvjgj004cdjaonunljbjwwo00k;virgie natividad;21/01/2014 7:33;969,210 dislikes like dislike themselves?;0
z13kvvkixzvadn5ii04chnnbsvn3w1pq5dk;asd ad;21/01/2014 8:22;psy=korean?;0
z13zz3cjwmztcni0p23ug3vb0pasfvzqc04;Dymetex;21/01/2014 9:03;"OMG this oldspice spraytan party commercial omg....i'm sitting here ""NO  this isn't a real thing is it? OMG"" ?";0
z12ifxrbkmaechwtt22jwryqmoaefhipf04;MrTuizentfloot;21/01/2014 13:39;This is the only video on youtube that get so much views just because we  want to see how much views it has. 1.000.000 every day, I mean, Most people  think a video is popular when it actually gets 1.000.000 views.?;0
LZQPQhLyRh_hbykd_Xw4oDROJbJTFrs-UbSB2xk8gRk;OREOGAM3R;25/01/2014 19:36;It's been back for quite a while now.;0
LZQPQhLyRh9U7Lv_DKpJ7lawpBCotxfgHzBy93Tk028;LEONARDO CAETANO;27/01/2014 19:36;2 Billions in 2014;0
z12eexphzo2uslizg04cirmywyzjdnm5gqc0k;fab life;02/11/2014 0:48;plz check out fablife / welcome to fablife for diys and challenges so plz  subscribe thx!?;1
z124fn5ahqnfdbxtg23ihlijyqjqtr1lk;Oh 1080s;02/11/2014 1:08;Sub my channel!?;1
z12lubwrvv35zpzub23ywxbbiuawjbalc;Ariel Baptista;02/11/2014 5:06;"http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ?";1
z13osfxhtkfmwpxue234z3wimzmcs1k2x;Stefano Albanese;02/11/2014 12:04;http://www.guardalo.org/best-of-funny-cats-gatti-pazzi-e-divertenti-2013-5287/100000415527985/ ?;1
z12tcdxa5k3bsvtqh04ccnaqusj1vvfju3s;Salim Tayara;02/11/2014 14:33;if your like drones, plz subscribe to Kamal Tayara. He takes videos with  his drone that are absolutely beautiful.?;1
z13gsp34uumcdje4q04civk54zr4wr0gxjc;Lucky D.;02/11/2014 14:53;http://hackfbaccountlive.com/?ref=4604617?;1
z123e1gg3zyuf30ox04cdtbzgmaby3ehjc0;Lucas Trigo;02/11/2014 15:52;"WHATS UP EVERYONE!? :-) I Trying To Showcase My Talent To The World! I Have Over 3000 SUBSCRIBERS! I PROMISE! I Dont Suck! Please Spread My Covers Around, SUBSCRIBE &amp; Share! Thanks so much for all your support! Lucas Trigo -Stay Awesome! ?";1
z13ezz5zsz3pyhyip04cibtpwwbdejzrmlk0k;TheHariiiii;02/11/2014 16:17;"-----&gt;&gt;&gt;&gt;  https://www.facebook.com/video.php?v=10200253113705769&amp;set=vb.201470069872822&amp;type=3&amp;permPage=1  &lt;--------?";1
z12ywjvgdtrhxdlz504cd1tquqvuhbs4abw;Angel;02/11/2014 17:27;"Hi there~I'm group leader of Angel, a rookie Korean pop group. We have four  members, Chanicka, Julie, Stephanie, and myself, Leah. Please feel free to  check out our channel and leave some feedback on our cover videos (:  criticism is welcome as we know we're not top notch singers so please come  leave some constructive feedback on our videos; we appreciate any chance to  improve before auditioning for a Korean management company. We plan on  auditioning for JYP, BigHit, Jellyfish, YG or SM. Thank you for taking time  out of your day to read this !?";1
z122f1fy5muwdxdxd04cexyxes3hh5hrifc;Squir3;02/11/2014 18:34;http://woobox.com/33gxrf/brt0u5 FREE CS GO!!!!?;1
z12jud4o3n34v5wph04ce3db0y2njn55gog0k;Kaya Roberts;02/11/2014 20:00;Admit it you just came here to check the number of viewers ?;0
z12xxjkwevvjzvvms22xz3sjqovty3qip04;Prim N.;02/11/2014 22:48;Just coming to check if people are still viewing this video. And  apparently, they still do.?;0
z13ydfww3ruysvtmv23muhspwqqjszwjc04;James Ridge;02/11/2014 23:25;Check my first video out?;1
z13vs53zipmszf1ib04cerd5xlmzdz5qlzw0k;Minecraft-Viasat;03/11/2014 14:38;Check my channel?;1
z13wzt5yezvhsboz104cjlkqalz0fpcglmk0k;Alessio Siri;03/11/2014 16:43;PSY - GANGNAM STYLE (?????) M/V: http://youtu.be/9bZkp7q19f0?;0
z135fnx4ntvdx1rzn04cih1ihmqtsrbzcno0k;Backup Plus;03/11/2014 17:39;Suscribe My Channel Please XD lol?;1
z13dztbi0nnvdruas04cjrmjwrnvvd4jxjw;Almighty Toffeebomb;03/11/2014 19:09;Wow. Comments section on this still active. Not bad. Also 5277478 comments.  (Now 79)?;0
z13hgfzhnrj3sx0m222sfbo4drq1e5xyp04;Meth Lover;03/11/2014 20:32;http://binbox.io/1FIRo#123?;1
z12pzpvbfl2igbwhe04cihtpuwymvr5gvsg0k;NstyIC Gold;03/11/2014 20:41;Ching Ching ling long ding ring yaaaaaa Ganga sty FUCK YOU.?;0
z12wvpdwfzzkfrerq04civhigpqrcxmxjzc0k;?????? ???????;03/11/2014 21:38;https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project?;1
z13tdv5jmlfpzj1rf04cd3ng4ljqjngxflg0k;?????? ?????????;03/11/2014 22:22;There is one video on my channel about my brother...?;1
z12ufn5puwnve3b2k22ntjqogym0fllgb04;Angek95;03/11/2014 22:28;Check my channel, please!?;1
z13xslra3myri3jsn22hs1wxbyuvxplr004;Arianna Leighton;03/11/2014 23:02;Does anyone here use gift cards like Amazon, itunes, psn, google play,  itunes, or any other gift cards? Then you'll be happy to know you can get  free gift card codes for free from an amazing site. Here is a $50 itunes  gift card code XXBB5TCZHM39HVZD?;1
z132v5iajkjuhfkyn04cg3mxclnnzj0yxmo0k;richardex8;03/11/2014 23:03;Why does this video have so many views? Because asian things are awesome and non-asian countries are jelly so they  try to learn from asia by looking at this video d:?;0
z12mtx5hxnutsxzfn23tsljjrm2mwxtwm04;???? ????;03/11/2014 23:29;Plizz withing my channel ?;1
z121ft552pzpzhiab04cffmwitfii3lr5v40k;Crooked Gaming;04/11/2014 0:00;I made a gaming channel (Unique right?) :L Angry Minecraft!?;1
z135jnejqyylxvxc323tifugxr3idl1oq04;Monwar Sarkar;04/11/2014 0:18;Please help me go here http://www.gofundme.com/littlebrother?;1
z13zfpqpvpyvwfymk232ux4odsr1s5wm0;Jack ToadROXMK;04/11/2014 2:00;Anybody who subscribes to me will get 10 subscribers?;1
z13sx1mitrmpcls3f22hi5ep1yq5cvmld;roflcopter2110;04/11/2014 2:22;http://thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection?;1
z13juvrhisuzsfczo04cgnsxhlfdiz2rhho;Imprezzi Vidzz;04/11/2014 3:12;My videos are half way decent, check them out if you want.?;1
z130gviqarmshdnau04cdzigvs3jepx4qw00k;khir abqari;04/11/2014 7:37;they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ?;0
z12zdj5ptyzpurkan04chtsqjszjxfmrk2w;Gloria Garcia;04/11/2014 11:38;subscribe to itz recaps and above diddle?;1
z12li5throi5u540y220chro4nn5gl52k;xSparkShark;04/11/2014 12:40;Screw this Chinese crap i dont even understand what he is saying. Why isn't  he speaking English like everyone should??;0
z13dsnfaozyyil4m322jijgx5m3aehem2;Emerson Zanol Zanol;04/11/2014 13:48;need money?Enjoy https://www.tsu.co/emerson_zanol?;1
z13tczojhrqbjhv2c23kfby5wpysgpopa04;Lars Zaadstra;04/11/2014 13:54;Sub to my channel visuelgamingzNL I sub back?;1
z13qgx0yzwf1uj1xm04ccbkhjnrsgz0i41g;firo mota;04/11/2014 14:38;please subscribe i am a new youtuber and need help please subscribe and i  will subscribe back :D hoppa HOPPA GaNgAm StYlE?;1
z13qgviizlv1d1c1422lylyahqz2h1zm5;Connor Groom;04/11/2014 18:00;sub me if you dont like the song?;1
z13sgnbzkwjqhhd5004cfzaheobvzbuopyg0k;Kaiser Dragon;04/11/2014 18:09;This is a weird video.?;0
z13etzhwwvzye1oav04cehnitxf5cx2xkts0k;Monster Sifou;04/11/2014 18:30;8 million likes xD even the subscribers not 8 million xD?;0
z123jlf4lzjbgpbcr23yhxyqbpe3gxpvm;TIGERIO_;04/11/2014 19:46;EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!?;1
z13kfzqicymszt0jp04ci5gqvqemyb2jsp00k;OFFICIAL LEXIS;04/11/2014 20:22;"Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;?";1
z12ftpab5svihfffz23kf3iiymiwjzesi;trespasser4000;04/11/2014 22:07;This song never gets old love it.?;0
z13oyfkydl30exyip04cejozdtahgvx44ao;Pat M;05/11/2014 0:21;gofundme.com/grwmps?;1
z13cyzbbqsrxyfaec23xc10rdrrqgd0ch;Malin Linford;05/11/2014 1:13;Hey guys please check out my new Google+ page it has many funny pictures,  FunnyTortsPics  https://plus.google.com/112720997191206369631/post?;1
z13jsrtahyyqv53jc04cdr4bcwfwg3lauek;kenny clayton;05/11/2014 6:34;#2012bitches?;0
z135f3rwwnjafnnrv04cirmifl3lipewgl40k;Akymonix;05/11/2014 7:01;Made in china....?;0
z13lip25arigch3rj04cf1ko0pnczzyrtng0k;Gaming Land;05/11/2014 7:48;5 milions comentars and 2 bilion views?;0
z13mzp44ul21sdqcj22sgriokxyuy5det;tom hawksbee;05/11/2014 7:49;It is 0 zero?;0
z12rsjsiimjkjfkwt04ccbgosvrbgxupxu00k;Norman Reid;05/11/2014 8:12;Mix - PSY - GANGNAM STYLE (?????) M/V: PSY - GANGNAM STYLE (?????) M/V?;0
z13wfr2rbwytwbhf123cs1l5lz2aefdex;Emily Hamilton;05/11/2014 8:42;This has had over 2 billion views.  Holy shit.?;0
z13vx3kbgmq5fnlgj04cfdoqtpfyw5xqzuc0k;rolle54100;05/11/2014 10:43;how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)?;0
z135vx5jfu2mfvwvr22cj11wupbtfr1gz04;MrBrunoExtreme;05/11/2014 15:10;Suscribe my channel please?;1
z13pdjsgqkjjtnlqz04cgtxafxqtylmixxg0k;xMasterGGx;05/11/2014 15:25;2,124923004 wiews... wow?;0
z12jc1uququpzbsoq04cg15poyfsxpvoojw;pro stomper;05/11/2014 15:27;guys please subscribe me to help my channel grow please guys?;1
z124i3ygclj0xn4ly22jzb5a2ubvtbev1;Abdinasir Omar;05/11/2014 15:28;Great music anyway?;0
z12kuncrps35wp1l0220s3t4ym32dtpin04;Aleksaivan Neidert;05/11/2014 15:35;PSY - GANGNAM STYLE (?????) M/V: http://youtu.be/9bZkp7q19f0?;0
z123gnabnwbqtr1e022jejij0zzzez2os04;Luat ha hpuoc;05/11/2014 15:38;so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia?;0
z121jvbjakmbehsys04ce5yj1y3hxx0hzsk0k;abdellah chafouai;05/11/2014 16:12;Discover a beautiful song of A young Moroccan     http://www.linkbucks.com/AcN2g?;1
z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k;Brotha B;05/11/2014 16:18;"Like getting Gift cards..but hate spending the cash.... Try Juno Wallet !!! At Juno Wallet you can earn money for gift cards such as ; Nike, Gamestop,  Amazon , Ebay Etc &amp; its easy  Earn money by doing simple task like watching videos..downloading apps &amp;  you can even earn money by inviting your friends to join...its free for  signup Sign up today &amp; use promo code BD3721315?";1
z12dzlpo0ueie1go404cfjjwsxf1g1lrtdo;Amir effect;05/11/2014 17:18;Can somebody wake me up when we get to 3 billion views.?;0
z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk;lakis constantinou;05/11/2014 18:02;PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D?;0
z13dgdl4hyirg3gcd23pw3nw0zrsebpqb04;just a filthy kafir;05/11/2014 18:05;Justin bieber = gay ?;0
z13gypjrmumhxromj23jyjhhenvdgpuxh04;HarveyIsTheBoss;05/11/2014 18:16;You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.?;0
z12wilyi3mzzjlzkw225hrzrxvb4tjgln;M7AMDksa;05/11/2014 19:51;?? ?? ?? ?? ?????????;0
z12uw5z5roiqel3ds22iifbhbmnijn1qz04;Noah François;05/11/2014 20:15;Ahhh, 2 years ago....?;0
z12wsx5amr3ahbgl122mc5qr5v23vnist;Neely Nesley;05/11/2014 20:19;Dance dance,,,,,Psy  http://www.reverbnation.com/msmarilynmiles?;1
z122f10gdvathpo2222pshcxxpjliddjv04;BmwManDexter;05/11/2014 20:33;"check out ""starlitnightsky"" channel to see epic videos?";1
z13ghjrh5vqbetiw104chhdrlsv0szfqbxk0k;KodysMan Dunt Know;05/11/2014 21:10;https://www.tsu.co/KodysMan plz ^^?;1
z13nwn54ukukyhdfb223vttqnu31hvf4k04;nachopinca3901;05/11/2014 21:14;Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions?;0
z12kcx2ahwmpupnw004cdt3rwqfes3xgbns0k;Mehmet Demirel;05/11/2014 21:25;"http://www.gcmforex.com/partners/aw.aspx?Task=JoinT2&amp;AffiliateID=9107?";1
z12udxjwpwurtlwz304ccbrhdtusth4herk0k;PacKmaN;05/11/2014 21:56;check men out i put allot of effort into my music but unfortunatly not many  watch it?;1
z13ky1cgzpjpvdpp004chhebvqnkhnpjmzo0k;Alessandro leite;05/11/2014 22:21;pls http://www10.vakinha.com.br/VaquinhaE.aspx?e=313327 help me get vip gun  cross fire al?;1
z121cngqep23db2o404cjf4zvsf2cjerdaw;TLouX music;05/11/2014 22:41;Add me here...https://www.facebook.com/TLouXmusic?;1
z13osluqrpefv1hd323idhejzxanc3ai004;Tyrek Sings;05/11/2014 22:50;CHECK MY CHANNEL OUT PLEASE. I DO SINGING COVERS?;1
z12ehhxzutqbsjrpq04ccjlqhrv5y3dzkn40k;NursePoison;06/11/2014 1:12;I think this is now a place to promote channels in the comment section lol.?;0
z12bv5zxvpryjjspn04cdfwz5lrtzjhooqw0k;Peter Johnson;06/11/2014 1:44;Get free gift cards and pay pal money!?;1
z12zstfhixudundzf04cjbsp0rjrzh1rw3k;MiningBip3;06/11/2014 2:22;Check out pivot animations in my channel?;1
z13zxdkalk3ryvxr004cj1vabkn2dvcyusg0k;Ju`Wan Wright;06/11/2014 2:39;"Follow me on twitter &amp; IG : __killuminati94?";1
z12zjztrvlnafvk2n230wjmztyfxxpbk2;CronicleFPS;06/11/2014 3:10;Check me out I'm all about gaming ?;1
z12mzferzsanzhld022fhhdarrusivwkq;marye;06/11/2014 4:42;Oppa! Yeah! Best Song!?;0
z13cydjppmiostv1l22dtzd5xnbjebax004;Giang Nguyen;06/11/2014 4:54;More... http://www.sunfrogshirts.com/Sunglass-World.html?24398?;1
z13hubqrnwquen2gu04cdbbx4rqgxxcwvo00k;Giang Nguyen;06/11/2014 4:55;https://www.facebook.com/teeLaLaLa?;1
z13xsxxqlxnzz3d3g22wfjx5lsrjgpaic04;MasterRobotTV;06/11/2014 5:40;http://www.twitch.tv/zxlightsoutxz?;1
z13zjbvbeszjcvdsx22ww5cgcrydzlf5u04;ROB YSF;06/11/2014 9:15;reminds me of this song https://soundcloud.com/popaegis/wrenn-almond-eyes?;1
z12yinh5ks2oinqzn04cctkgvvrohbrazvo0k;Rancy Gaming;06/11/2014 9:41;What free gift cards? Go here  http://www.swagbucks.com/p/register?rb=13017194?;1
z13mtrjqsqzliho5w04cex3zmoqfvnpgyys0k;FatPocketsTv;06/11/2014 9:49;"Search ""Chubbz Dinero - Ready Or Not "" Thanks ?";1
z12lg1vizrmsgxm3q23oij4aqrjxjdd1p;Holly;06/11/2014 13:41;Follow me on Twitter @mscalifornia95?;1
z13zhhualofpyz22z22pydei0oeyt5abc04;unknown;06/11/2014 14:50;?????????????????????????????????????????????????????????????????????????????????????????????????????????????????  every single types of face on earth?;0
z12sil2ziqneyjxpx04cehcgcsmmcr1a3ew;thevlogmasters Vlog, Challenges en nog veel meer!;06/11/2014 15:28;??????????????????????? ???? ???? ??????? ?? ????Y ????????????????????????;0
z12scr5ixnexwh2xa04civ3o3k25dr3wkfw;Freddie Barton;06/11/2014 15:31;CHECK MY CHANNEL FOR MY NEW SONG 'STATIC'!! YOU'LL LOVE IT!!?;1
z13actcqdm31slqqu04cctub4n2nw1swwy00k;Sean Ortiz;06/11/2014 16:48;Incmedia.org where the truth meets you.?;1
z13dvrmxorf0cnj0423rsfcjlxevgjwll;ZodexHD;06/11/2014 17:50;look at my channel i make minecraft pe lets play ?;1
z12oep2i2ybiyn0sy23tc1uptrmkhxbse;Andr3wco7;06/11/2014 17:59;I found out this song now?;0
z13huxgx5rikd13v422khjnjusyvzxx4c04;michelle clough;06/11/2014 18:00;2 BILLION!!!?;0
z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk;lebanonwarior1;06/11/2014 18:07;Song name???;0
z13mebgjooulgzdkt23kzvlqjyrzx32n0;amine moha;06/11/2014 18:11;please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood?;1
z12tzt2pluixhpbs4221xveiiqafd3epw04;PacKmaN;06/11/2014 18:23;hey again if you guys wouldnt mind chacking out my rap give it like and il  giver 3 of your vids a like?;1
z13udh04hqjeyney404cgloh0vbegbmgvq40k;fad lad;06/11/2014 18:24;"http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ?";1
z13dtz1zzkagdromt230g5cqfsejstr3p;Digital Media Butterfly;06/11/2014 18:55;The most watched video on YouTube is Psy’s “Gangnam Style”, with 2.1  billion views. PSY - GANGNAM STYLE (?????) M/V?;0
z12ox3a5vviky5ctq22nz1ewpo24wxyis04;JackTheLad;06/11/2014 19:00;Subscribe to me and I'll subscribe back!!!?;1
z13zy52aayqxsx5nr23curipvrretdy35;JoelR Ch;06/11/2014 19:28;http://flipagram.com/f/LUkA1QMrhF?;1
z12sitjpgyy3f5j2322iy1figqa4vnyja04;OverSpace33;06/11/2014 19:40;"For Christmas Song visit my channel! ;)?";1
z12nejhigtr0tdvy504cgfcrhzvycxzin0k;Detroit Red Wings;06/11/2014 20:55;http://www.gofundme.com/gvr7xg?;1
z13chfswltzzyhys1234dvkb3r2ien0ld;DirtySouthFlorida3;06/11/2014 22:00;Subscribe to me i subscribe back!!!! Plus i have a nice ass lol?;1
z12tul0onm20hffur22qxhs5mvijddfj404;David Bo?ek;06/11/2014 22:40;https://www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ?;1
z121hjrymmf2jh4rf04cjrybiyfotjmof1g;Jackal James;06/11/2014 22:53;https://soundcloud.com/jackal-and-james/wrap-up-the-night?;1
z120wncjevujt1aju04cff4b1yfcvhrbpis;Goran Theboss;06/11/2014 23:16;https://www.surveymonkey.com/s/CVHMKLT?;1
z124y1czouyechz4j04citox1mn1wz5pmos0k;YoungBrothersRecords;06/11/2014 23:22;Please give us a chance and check out the new music video on our channel!  You won't be disappointed.?;1
z12yu11xyumitzpho04cix1y3zn3ijrpcm40k;Chinsoman Films;07/11/2014 1:22;Please subscribe to me?;1
z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a;Moymoy Palaboy;07/11/2014 1:24;This is the best, funny and viral video of history (youtube) THE TRUE?;0
z13neh044nq2wn0o404citkh2taufzqxuz40k;Mason Sieverding;07/11/2014 1:50;Please check out my vidios?;1
z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k;VIP 2NEXO;07/11/2014 2:02;OPPA GANGNAM STYLE!!!?;0
z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04;Gaming 101;07/11/2014 4:13;The funny thing is, 1,700,000,000 of the views are spam bots. I mean c'mon  2 BILLION views? BS!?;0
z131xnjjtqeyh5dy304cfhm50vagttfyemg0k;Chack Jason;07/11/2014 4:39;"OPPA &lt;3?";0
z122dfb5htjxgpbot04cdj1aikatybbjsb0;Kitts Hausman;07/11/2014 4:48;It's so funny it's awesomeness lol aaaaaaa sexy lada???;0
z133xzqp3ubgyf2ko22osxkrfzvbd5b2y;TheInfectedDoge Gameplay;07/11/2014 5:04;most viewed video in the world?;0
z122srjbvovwzxg0522yd1i4ty3kznxqs04;Warrdrew;07/11/2014 7:46;I'm here to check the views.. holy shit?;0
z13lezboqn35jtqlm23mcpgp3tjbghmvk;Parssa Alimadad;07/11/2014 7:54;Dear person reading this, You are beautiful and loving Have a great day?;0
z132yfjb1q2aupnvp224it3zdlfgebvxy04;Adrian Skalak;07/11/2014 8:19;http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN?;1
z12av324qzztf5tan04ci1kycxbnf3u4f4g;BeatBoxBaaa;07/11/2014 9:04;Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE?;1
z12aillowmuftn5l022cv3hwbofjctgch;Cool Ong;07/11/2014 9:55;The Guy in the yellow suit kinda looks like Jae-suk ?;0
z13xtdlovm2hzl05d04ccz1pnvqtezdriqc0k;Uroš Slemenjak;07/11/2014 12:08;"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)?";1
z130xbcwfnj5vlskv23airsxqqfqvhl5504;Adam Mudd;07/11/2014 12:16;How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111?;0
z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k;Cromwell John Pascual;07/11/2014 12:51;WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!?;0
z12mx3zj3pqigd3nb23xtpzwnriczf0zo04;Starfire003;07/11/2014 12:58;OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this?;0
z12afdtaypuat3t5s04ccv4g4xe1elvbcdw;Lindsay Wofford;07/11/2014 13:12;What is he saying?!?!?!?!?!?!?!?$? ?;0
z123gh5o1pibgntf222einrisrfasnha104;Romeo Sweeney;07/11/2014 13:33;this has so many views?;0
z13xgr1w3oeycnszq04cihybwtimi3vqc40;Thanh Phong;07/11/2014 13:48;OMG over 2 billion views!?;0
z13mc51qfqeozdpun23kgri5kzjnjpitj;Callum Barr;07/11/2014 13:49;Subscribe to me plz plz plz plz plz plZ ?;1
z13yeb25wmevhpg3s22chjtxoszvgxxxl04;funtimekid1199;07/11/2014 14:11;http://www.twitch.tv/tareko100 Follow him on twitch and enter the keyword  !5800 and you'll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market?;1
z13qgpqwlqbgj5jqy04cgnjqruv0gpdaino0k;css403;07/11/2014 14:25;i am 2,126,492,636 viewer :D?;0
